Instance,Optimal value,Optimal solution
j300605_1,2414.4060959512776,I1:[1]; A1:[2 3 13 18]; I4:[4]; I5:[5]; I6:[6]; I7:[7]; I8:[8]; I9:[9]; A2:[10 12 14 22 26 31]; I11:[11]; I17:[17]; I15:[15]; A3:[16 20 30]; I19:[19]; I21:[21]; I23:[23]; I24:[24]; A4:[25 29]; I27:[27]; I28:[28]; I32:[32];
j300605_2,2461.6376367264807,I1:[1]; A1:[2 31]; I3:[3]; I29:[29]; A2:[4 5 6 17 30]; I28:[28]; I7:[7]; I27:[27]; I8:[8]; I9:[9]; A3:[10]; I11:[11]; A4:[12]; I26:[26]; I13:[13]; I14:[14]; I23:[23]; A5:[15 16 22 24 25]; I18:[18]; I21:[21]; I19:[19]; A6:[20]; I32:[32];
j300605_3,2271.606466763104,I1:[1]; I31:[31]; I20:[20]; A1:[2 3]; I4:[4]; I5:[5]; I6:[6]; I11:[11]; A2:[7 8 24 30]; I9:[9]; I29:[29]; A3:[12 17]; I10:[10]; I28:[28]; I13:[13]; A4:[14 15 16]; I22:[22]; I18:[18]; I19:[19]; A5:[21 23 25 27]; I26:[26]; I32:[32];
j300605_4,2445.2478504107216,I1:[1]; I9:[9]; A1:[2 3]; I4:[4]; I10:[10]; I5:[5]; A2:[6 7 11 31]; I14:[14]; I8:[8]; I12:[12]; A3:[13 15 20]; I16:[16]; I29:[29]; A4:[17 18 30]; I22:[22]; I19:[19]; I28:[28]; A5:[21 23 27]; I24:[24]; I26:[26]; I25:[25]; I32:[32];
j300605_5,2430.7789794394525,I1:[1]; I2:[2]; I15:[15]; I24:[24]; I3:[3]; I13:[13]; I4:[4]; I7:[7]; A1:[5 18 19 31]; I6:[6]; I8:[8]; A2:[9 10 11 12 30]; I14:[14]; I16:[16]; A3:[17 20 28 29]; I27:[27]; I21:[21]; A4:[22]; I23:[23]; A5:[25]; I26:[26]; I32:[32];
j300605_6,2421.5560086860655,I1:[1]; A1:[2 6]; I3:[3]; A2:[4 13]; I5:[5]; A3:[7]; I12:[12]; I8:[8]; A4:[9 10 11 19 25]; I14:[14]; A5:[15 31]; I16:[16]; I21:[21]; I17:[17]; I18:[18]; I24:[24]; I20:[20]; I28:[28]; I22:[22]; I29:[29]; A6:[23 27 30]; I26:[26]; I32:[32];
j300605_7,2132.678014117572,I1:[1]; I28:[28]; I29:[29]; A1:[2 30 31]; I3:[3]; I4:[4]; I5:[5]; I6:[6]; I7:[7]; I8:[8]; I25:[25]; I24:[24]; A2:[9 26 27]; I10:[10]; I11:[11]; A3:[12 13 23]; I21:[21]; I22:[22]; I14:[14]; A4:[15 16 17 18 19 20]; I32:[32];
j300605_8,2478.4925810909367,I1:[1]; I3:[3]; I13:[13]; I2:[2]; I4:[4]; I6:[6]; I5:[5]; I9:[9]; A1:[7 8 10 15]; I11:[11]; I12:[12]; I14:[14]; A2:[16 17 18 19 23]; I20:[20]; A3:[21 22 24 30 31]; I25:[25]; I29:[29]; I26:[26]; A4:[27]; I28:[28]; I32:[32];
j300605_9,2632.287141315874,I1:[1]; A1:[2]; I3:[3]; I6:[6]; A2:[4]; I12:[12]; I8:[8]; A3:[5 7 9 10 11]; I13:[13]; I16:[16]; A4:[14]; I18:[18]; I15:[15]; I17:[17]; A5:[21]; I19:[19]; I20:[20]; I22:[22]; I31:[31]; A6:[23 24 26]; I25:[25]; I30:[30]; A7:[27 28 29]; I32:[32];
j300605_10,2378.11167442702,I1:[1]; I2:[2]; I29:[29]; I30:[30]; A1:[3]; I4:[4]; I27:[27]; A2:[5 6 26 28 31]; I7:[7]; A3:[8 9 25]; I10:[10]; I23:[23]; I11:[11]; I12:[12]; I13:[13]; A4:[14 21 22 24]; I15:[15]; I16:[16]; A5:[17 20]; I18:[18]; I19:[19]; I32:[32];
j300705_1,2360.469170548745,I1:[1]; I2:[2]; I3:[3]; I8:[8]; I11:[11]; A1:[4 5 19]; I6:[6]; I7:[7]; A2:[9 10 12 17 24]; I13:[13]; I23:[23]; A3:[14 31]; I15:[15]; I16:[16]; I18:[18]; I30:[30]; A4:[20 21 22 25 29]; I26:[26]; I27:[27]; I28:[28]; I32:[32];
j300705_2,2799.988956540339,I1:[1]; A1:[2]; I3:[3]; A2:[4]; I5:[5]; A3:[6]; I11:[11]; I7:[7]; A4:[8 9 18]; I10:[10]; I12:[12]; I13:[13]; A5:[14 15 20]; I16:[16]; I26:[26]; I22:[22]; I17:[17]; I19:[19]; A6:[21 23 25]; I24:[24]; I27:[27]; A7:[28 29 31]; I30:[30]; I32:[32];
j300705_3,2465.039003951915,I1:[1]; A1:[2]; I3:[3]; A2:[4]; I9:[9]; I5:[5]; I14:[14]; A3:[6 7 8 10 11 30 31]; I18:[18]; I12:[12]; I13:[13]; A4:[21]; I15:[15]; I16:[16]; I17:[17]; I19:[19]; I20:[20]; I22:[22]; A5:[23 24 27 28 29]; I25:[25]; I26:[26]; I32:[32];
j300705_4,2098.917745136544,I1:[1]; I2:[2]; I11:[11]; I3:[3]; A1:[4 5 6 7 8 9 16 31]; I22:[22]; I30:[30]; I10:[10]; I29:[29]; A2:[12]; I13:[13]; I14:[14]; I15:[15]; I27:[27]; A3:[17 18 19 26 28]; I20:[20]; I21:[21]; I23:[23]; I24:[24]; A4:[25]; I32:[32];
j300705_5,2434.803063669664,I1:[1]; A1:[2]; I3:[3]; I17:[17]; A2:[4 5 19 31]; I6:[6]; I7:[7]; I29:[29]; A3:[8]; I9:[9]; I10:[10]; I28:[28]; A4:[11 27 30]; I12:[12]; A5:[13]; I26:[26]; I14:[14]; I15:[15]; I16:[16]; A6:[18 20 25]; I21:[21]; I22:[22]; A7:[23 24]; I32:[32];
j300705_6,2091.6918603851973,I1:[1]; I2:[2]; I3:[3]; I4:[4]; A1:[5 31]; I30:[30]; I6:[6]; I29:[29]; A2:[7]; I8:[8]; I26:[26]; I9:[9]; I10:[10]; I11:[11]; I12:[12]; A3:[13 24 25 27 28]; I14:[14]; A4:[15 16 17 18 19 20 21]; I23:[23]; I22:[22]; I32:[32];
j300705_7,2446.9640694837744,I1:[1]; I29:[29]; I27:[27]; I30:[30]; I2:[2]; A1:[3 4 5 28 31]; I26:[26]; I6:[6]; A2:[7]; I24:[24]; I8:[8]; A3:[9 10 25]; I11:[11]; I23:[23]; I12:[12]; I13:[13]; A4:[14]; I15:[15]; A5:[16 17 18]; I19:[19]; A6:[20 21]; I22:[22]; I32:[32];
j300705_8,2584.623896025141,I1:[1]; I2:[2]; I5:[5]; A1:[3 4]; I6:[6]; I7:[7]; I8:[8]; I10:[10]; I11:[11]; A2:[9]; I13:[13]; I12:[12]; I17:[17]; A3:[14]; I15:[15]; A4:[16]; I20:[20]; I18:[18]; A5:[19]; I21:[21]; A6:[22 23 24 25 26 27 28 29]; I30:[30]; A7:[31]; I32:[32];
j300705_9,2530.753684475335,I1:[1]; A1:[2 3]; I4:[4]; I7:[7]; I5:[5]; I10:[10]; I13:[13]; I6:[6]; I8:[8]; I9:[9]; A2:[11 12 16 20]; I14:[14]; A3:[15 21]; I17:[17]; A4:[18 28]; I19:[19]; I22:[22]; I31:[31]; A5:[23 24 25 27]; I26:[26]; A6:[29]; I30:[30]; I32:[32];
j300705_10,2545.9140914797154,I1:[1]; I2:[2]; I15:[15]; A1:[3 4]; I31:[31]; I5:[5]; A2:[6]; I29:[29]; I7:[7]; I30:[30]; A3:[8 9 10]; I11:[11]; A4:[12 20 28]; I13:[13]; A5:[14]; I27:[27]; I16:[16]; A6:[17]; I18:[18]; A7:[19]; I21:[21]; I26:[26]; A8:[22 25]; I23:[23]; A9:[24]; I32:[32];
j300805_1,2443.305253703046,I1:[1]; I29:[29]; A1:[2 9]; I3:[3]; I4:[4]; A2:[5]; I13:[13]; I6:[6]; A3:[7 8 10]; I11:[11]; I23:[23]; I12:[12]; I25:[25]; A4:[14]; I15:[15]; I16:[16]; A5:[17 18 19 20]; I21:[21]; A6:[22 24 31]; I26:[26]; A7:[27]; I28:[28]; I30:[30]; I32:[32];
j300805_2,2507.1592161583467,I1:[1]; I2:[2]; I20:[20]; I3:[3]; I4:[4]; A1:[5 6 7]; I8:[8]; A2:[9 10]; I11:[11]; A3:[12]; I13:[13]; I31:[31]; A4:[14 15 16 17 18]; I19:[19]; I30:[30]; A5:[21]; I27:[27]; I22:[22]; A6:[23 28 29]; I24:[24]; I25:[25]; I26:[26]; I32:[32];
j300805_3,2359.5574866253146,I1:[1]; I2:[2]; I31:[31]; A1:[3 4 28 29 30]; I5:[5]; A2:[6 27]; I7:[7]; I8:[8]; I9:[9]; A3:[10 26]; I11:[11]; A4:[12]; I13:[13]; I14:[14]; I15:[15]; I16:[16]; A5:[17 18 19]; I20:[20]; I21:[21]; I22:[22]; I23:[23]; A6:[24 25]; I32:[32];
j300805_4,2369.7470877413934,I1:[1]; I30:[30]; I31:[31]; I2:[2]; A1:[3 4 23]; I5:[5]; A2:[6 29]; I7:[7]; A3:[8]; I9:[9]; I10:[10]; I11:[11]; I12:[12]; I28:[28]; I13:[13]; A4:[14 15]; I16:[16]; A5:[17 18 19 27]; I20:[20]; I21:[21]; A6:[22 24 25]; I26:[26]; I32:[32];
j300805_5,2551.4752726794422,I1:[1]; I31:[31]; I2:[2]; I3:[3]; A1:[4 5]; I6:[6]; A2:[7]; I8:[8]; A3:[9]; I29:[29]; I10:[10]; A4:[11 30]; I12:[12]; I13:[13]; A5:[14]; I15:[15]; I28:[28]; I16:[16]; I26:[26]; A6:[17 27]; I18:[18]; A7:[19 20 21]; I22:[22]; A8:[23 24 25]; I32:[32];
j300805_6,2582.0820537608133,I1:[1]; I2:[2]; A1:[3 7]; I4:[4]; A2:[5 12]; I6:[6]; I10:[10]; A3:[8 9 11]; I13:[13]; A4:[14 16]; I15:[15]; I17:[17]; I18:[18]; A5:[19]; I26:[26]; I20:[20]; I29:[29]; A6:[21 22 23]; I24:[24]; A7:[25]; I27:[27]; A8:[28]; I30:[30]; I31:[31]; I32:[32];
j300805_7,2504.32042239515,I1:[1]; I2:[2]; I31:[31]; I3:[3]; I4:[4]; I12:[12]; A1:[5 6 7 26]; I14:[14]; I8:[8]; I9:[9]; A2:[10 11]; I13:[13]; A3:[15 16]; I17:[17]; I18:[18]; I19:[19]; I20:[20]; I21:[21]; A4:[22 23 29 30]; I24:[24]; A5:[25 27 28]; I32:[32];
j300805_8,2428.5856386901414,I1:[1]; A1:[2 3 4 10]; I13:[13]; I5:[5]; I6:[6]; I7:[7]; A2:[8]; I9:[9]; I11:[11]; A3:[12]; I14:[14]; I15:[15]; A4:[16 17 18 28]; I19:[19]; I20:[20]; I21:[21]; I22:[22]; I23:[23]; I24:[24]; A5:[25 26 27 30 31]; I29:[29]; I32:[32];
j300805_9,2784.0975422470474,I1:[1]; I30:[30]; I31:[31]; I28:[28]; I2:[2]; A1:[3 29]; I4:[4]; I5:[5]; A2:[6 7 8 27]; I26:[26]; I9:[9]; A3:[10 11]; I12:[12]; I13:[13]; A4:[14]; I15:[15]; A5:[16 17]; I18:[18]; A6:[19]; I20:[20]; A7:[21 22]; I23:[23]; A8:[24]; I25:[25]; I32:[32];
j300805_10,2566.2924490002324,I1:[1]; A1:[2 3 4 5 6]; I7:[7]; I8:[8]; I9:[9]; I10:[10]; A2:[11 12]; I13:[13]; I14:[14]; A3:[15 16 17 18 19 20 24]; I21:[21]; I22:[22]; I23:[23]; I26:[26]; I25:[25]; A4:[27]; I29:[29]; I28:[28]; I30:[30]; I31:[31]; I32:[32];
j300905_1,2532.6682377184698,I1:[1]; A1:[2 3 5]; I4:[4]; A2:[6 7]; I8:[8]; I9:[9]; I10:[10]; I11:[11]; I12:[12]; I13:[13]; I14:[14]; A3:[15 16]; I17:[17]; A4:[18 19]; I20:[20]; I21:[21]; A5:[22]; I30:[30]; I23:[23]; A6:[24 25]; I26:[26]; A7:[27 28 29]; I31:[31]; I32:[32];
j300905_2,2577.7053564736257,I1:[1]; I8:[8]; A1:[2 3]; I4:[4]; A2:[5]; I6:[6]; A3:[7]; I9:[9]; I10:[10]; I11:[11]; A4:[12 13 14 23]; I15:[15]; I16:[16]; I17:[17]; A5:[18 19 20]; I31:[31]; I21:[21]; I22:[22]; I24:[24]; A6:[25]; I26:[26]; A7:[27 28 29]; I30:[30]; I32:[32];
j300905_3,2865.631215146902,I1:[1]; I2:[2]; A1:[3]; I4:[4]; A2:[5 6 7 8]; I9:[9]; A3:[10 11]; I12:[12]; I31:[31]; A4:[13 14]; I15:[15]; I16:[16]; I25:[25]; A5:[17 18]; I19:[19]; I20:[20]; A6:[21]; I22:[22]; I23:[23]; I24:[24]; A7:[26]; I27:[27]; A8:[28 29]; I30:[30]; I32:[32];
j300905_4,2446.616048633059,I1:[1]; A1:[2 3 4]; I5:[5]; I6:[6]; A2:[7 8 9 10 28]; I11:[11]; I12:[12]; I13:[13]; A3:[14]; I15:[15]; I31:[31]; I16:[16]; A4:[17 18 19 20]; I21:[21]; I22:[22]; A5:[23]; I24:[24]; I30:[30]; I25:[25]; A6:[26]; I27:[27]; I29:[29]; I32:[32];
j300905_5,2791.0262594891747,I1:[1]; I2:[2]; A1:[3 4 5 6 7 8]; I9:[9]; A2:[10 11 12 13 20]; I14:[14]; I31:[31]; A3:[15]; I16:[16]; I17:[17]; I18:[18]; A4:[19]; I21:[21]; I22:[22]; I23:[23]; A5:[24 30]; I25:[25]; I26:[26]; I27:[27]; I28:[28]; I29:[29]; I32:[32];
j300905_6,2749.5796676635473,I1:[1]; I2:[2]; I3:[3]; I30:[30]; I4:[4]; A1:[5 6 7 8 9 10 31]; I11:[11]; I12:[12]; A2:[13 14 29]; I15:[15]; I16:[16]; I17:[17]; I18:[18]; A3:[19]; I20:[20]; A4:[21 22]; I23:[23]; A5:[24 25]; I26:[26]; I27:[27]; I28:[28]; I32:[32];
j300905_7,2596.6418734518006,I1:[1]; I2:[2]; A1:[3 4 6]; I5:[5]; I7:[7]; I8:[8]; I9:[9]; I10:[10]; I11:[11]; I14:[14]; I12:[12]; A2:[13 15]; I16:[16]; A3:[17 18 21]; I19:[19]; A4:[20]; I22:[22]; I23:[23]; A5:[24 25 26]; I27:[27]; A6:[28]; I29:[29]; A7:[30 31]; I32:[32];
j300905_8,2537.7513492534613,I1:[1]; A1:[2]; I3:[3]; A2:[4 5 6 7]; I8:[8]; I9:[9]; I10:[10]; I11:[11]; I31:[31]; A3:[12]; I13:[13]; I14:[14]; A4:[15 16]; I23:[23]; I17:[17]; I18:[18]; A5:[19]; I20:[20]; A6:[21]; I22:[22]; A7:[24 25 26]; I27:[27]; I28:[28]; A8:[29 30]; I32:[32];
j300905_9,2314.474499492002,I1:[1]; I2:[2]; I31:[31]; I3:[3]; A1:[4]; I5:[5]; I30:[30]; A2:[6 7]; I8:[8]; A3:[9 10]; I11:[11]; A4:[12]; I13:[13]; I14:[14]; A5:[15 16 17 18 29]; I19:[19]; I20:[20]; I21:[21]; I22:[22]; A6:[23]; I24:[24]; I25:[25]; A7:[26 27 28]; I32:[32];
j300905_10,2389.9227308865648,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5]; I6:[6]; I7:[7]; A3:[8 9 30 31]; I10:[10]; I11:[11]; A4:[12 13]; I14:[14]; I29:[29]; A5:[15]; I16:[16]; A6:[17]; I18:[18]; I19:[19]; I20:[20]; I21:[21]; A7:[22]; I23:[23]; A8:[24 25 26 27]; I28:[28]; I32:[32];
j301005_1,2875.5098561683917,I1:[1]; A1:[2]; I3:[3]; I4:[4]; I5:[5]; A2:[6 7 8]; I9:[9]; I10:[10]; A3:[11 12 13]; I14:[14]; I15:[15]; A4:[16 17]; I18:[18]; A5:[19 20 21]; I22:[22]; I23:[23]; I24:[24]; A6:[25 26]; I27:[27]; I28:[28]; I29:[29]; I30:[30]; A7:[31]; I32:[32];
j301005_2,2820.3105856392094,I1:[1]; I2:[2]; I3:[3]; I4:[4]; I5:[5]; A1:[6 7]; I8:[8]; I9:[9]; A2:[10 11]; I12:[12]; I13:[13]; A3:[14 15]; I16:[16]; I17:[17]; A4:[18 19 20]; I21:[21]; I22:[22]; A5:[23 24]; I25:[25]; I26:[26]; A6:[27 28 29 30]; I31:[31]; I32:[32];
j301005_3,2727.509466547752,I1:[1]; A1:[2]; I3:[3]; A2:[4 5]; I6:[6]; A3:[7]; I8:[8]; I9:[9]; I10:[10]; I11:[11]; A4:[12 13]; I14:[14]; I15:[15]; I16:[16]; A5:[17]; I18:[18]; I19:[19]; I20:[20]; I21:[21]; A6:[22]; I23:[23]; A7:[24 25 26]; I27:[27]; A8:[28 29 30 31]; I32:[32];
j301005_4,2853.038450754147,I1:[1]; A1:[2]; I3:[3]; A2:[4 5]; I6:[6]; A3:[7]; I8:[8]; I9:[9]; A4:[10]; I11:[11]; I12:[12]; A5:[13]; I14:[14]; A6:[15 16]; I17:[17]; I18:[18]; I19:[19]; A7:[20]; I21:[21]; A8:[22]; I23:[23]; I24:[24]; A9:[25 26 27 28 29]; I30:[30]; I31:[31]; I32:[32];
j301005_5,2677.728960401746,I1:[1]; I2:[2]; I3:[3]; I4:[4]; A1:[5]; I6:[6]; I7:[7]; A2:[8]; I9:[9]; A3:[10]; I11:[11]; I12:[12]; A4:[13 14 15 16]; I17:[17]; A5:[18 19 20]; I21:[21]; I22:[22]; I23:[23]; I24:[24]; I25:[25]; A6:[26 27 28 29 30]; I31:[31]; I32:[32];
j301005_6,2937.638676962776,I1:[1]; I2:[2]; A1:[3]; I4:[4]; A2:[5 6]; I7:[7]; A3:[8]; I9:[9]; A4:[10 11 12 13 14]; I15:[15]; A5:[16]; I17:[17]; I18:[18]; A6:[19]; I20:[20]; I21:[21]; I22:[22]; I23:[23]; I24:[24]; I25:[25]; I26:[26]; A7:[27 28 29]; I30:[30]; A8:[31]; I32:[32];
j301005_7,3058.1040504288485,I1:[1]; I2:[2]; A1:[3]; I4:[4]; I5:[5]; A2:[6]; I7:[7]; A3:[8 9]; I10:[10]; I11:[11]; A4:[12]; I13:[13]; A5:[14 15]; I16:[16]; I17:[17]; A6:[18]; I19:[19]; I20:[20]; A7:[21]; I22:[22]; I23:[23]; A8:[24]; I25:[25]; A9:[26 27 28]; I29:[29]; A10:[30 31]; I32:[32];
j301005_8,2818.787331402906,I1:[1]; I2:[2]; I3:[3]; A1:[4 5 6]; I7:[7]; I8:[8]; A2:[9 10 11 12]; I13:[13]; I14:[14]; I15:[15]; A3:[16]; I17:[17]; I18:[18]; A4:[19]; I20:[20]; A5:[21 22]; I23:[23]; A6:[24 25]; I26:[26]; I27:[27]; A7:[28 29]; I30:[30]; I31:[31]; I32:[32];
j301005_9,3027.084848972379,I1:[1]; I2:[2]; A1:[3]; I4:[4]; I5:[5]; A2:[6]; I7:[7]; A3:[8]; I9:[9]; A4:[10 11 12]; I13:[13]; A5:[14]; I15:[15]; I16:[16]; A6:[17]; I18:[18]; A7:[19 20]; I21:[21]; A8:[22]; I23:[23]; A9:[24 25]; I26:[26]; I27:[27]; I28:[28]; A10:[29 30]; I31:[31]; I32:[32];
j301005_10,2799.7034101594536,I1:[1]; I2:[2]; I3:[3]; I4:[4]; A1:[5]; I6:[6]; A2:[7]; I8:[8]; I9:[9]; I10:[10]; A3:[11 12 13 14 15]; I16:[16]; I17:[17]; I18:[18]; I19:[19]; A4:[20 21]; I22:[22]; I23:[23]; A5:[24 25 26]; I27:[27]; A6:[28 29]; I30:[30]; A7:[31]; I32:[32];
j400105_1,2959.9248820977564,I1:[1]; I16:[16]; I4:[4]; I6:[6]; A1:[2 5 7 9 12]; I3:[3]; I15:[15]; I8:[8]; I39:[39]; I14:[14]; I23:[23]; I41:[41]; I25:[25]; A2:[10 11 19]; I13:[13]; I21:[21]; I35:[35]; I38:[38]; I18:[18]; I20:[20]; A3:[17 26 27 40]; I24:[24]; I22:[22]; I30:[30]; A4:[28 29 31 32 33 34 36 37]; I42:[42];
j400105_2,2982.8657994558007,I1:[1]; I11:[11]; I23:[23]; I3:[3]; I7:[7]; I2:[2]; I41:[41]; I10:[10]; I4:[4]; I5:[5]; A1:[8 12 14 22]; I40:[40]; I6:[6]; I13:[13]; I20:[20]; I16:[16]; A2:[9 19 21 31 35 37 38 39]; I18:[18]; I32:[32]; I27:[27]; I34:[34]; A3:[15 17 24 25 26 28 30 36]; I29:[29]; I33:[33]; I42:[42];
j400105_3,3080.7242560224145,I1:[1]; I15:[15]; I39:[39]; I7:[7]; I40:[40]; I5:[5]; I11:[11]; I31:[31]; I8:[8]; I12:[12]; I28:[28]; A1:[2 3 4 13 14 16 30 32 33 35 36 37 38 41]; I29:[29]; I34:[34]; I6:[6]; I26:[26]; I27:[27]; I22:[22]; I24:[24]; I18:[18]; I9:[9]; A2:[10 19 20 21 23 25]; I17:[17]; I42:[42];
j400105_4,2903.6678008045483,I1:[1]; I21:[21]; I5:[5]; I10:[10]; I4:[4]; I41:[41]; I7:[7]; I2:[2]; I28:[28]; I3:[3]; A1:[6 8 9 12]; I17:[17]; I27:[27]; I19:[19]; I16:[16]; I24:[24]; I20:[20]; I22:[22]; A2:[11 13 14 18 25 26 36 39 40]; I33:[33]; I31:[31]; A3:[15 23 30 34 35 37 38]; I29:[29]; I32:[32]; I42:[42];
j400105_5,2779.5048836584206,I1:[1]; I5:[5]; I30:[30]; I32:[32]; I39:[39]; I3:[3]; I35:[35]; I26:[26]; I27:[27]; I31:[31]; I12:[12]; I13:[13]; I37:[37]; A1:[2 11 14 21 22 28 33 34 36 40 41]; I38:[38]; I4:[4]; I29:[29]; I23:[23]; I9:[9]; I18:[18]; I19:[19]; A2:[6 7]; A3:[8 10 15 16 20 24 25]; I17:[17]; I42:[42];
j400105_6,2881.352593427201,I1:[1]; I12:[12]; I7:[7]; I4:[4]; I10:[10]; I6:[6]; A1:[2 3 5 15 16]; I13:[13]; I8:[8]; I9:[9]; I26:[26]; I17:[17]; I27:[27]; A2:[11 18 21 29 35 40 41]; I14:[14]; I20:[20]; I39:[39]; I19:[19]; I38:[38]; I36:[36]; I28:[28]; I22:[22]; A3:[23 24 25 33 34 37]; I31:[31]; A4:[30 32]; I42:[42];
j400105_7,2852.05153554133,I1:[1]; I6:[6]; I10:[10]; I7:[7]; I38:[38]; A1:[2 3 4 5 8 9 12 14 18 19 39 40 41]; I13:[13]; I20:[20]; I37:[37]; I16:[16]; I32:[32]; I35:[35]; I33:[33]; I11:[11]; I23:[23]; I28:[28]; A2:[15 17 25 27 30 31 36]; I29:[29]; I34:[34]; I24:[24]; I21:[21]; I22:[22]; I26:[26]; I42:[42];
j400105_8,3031.2791812330815,I1:[1]; I24:[24]; I40:[40]; I16:[16]; I8:[8]; I7:[7]; I39:[39]; I5:[5]; A1:[2 3 4 9 10 11 15]; I14:[14]; I41:[41]; I19:[19]; I32:[32]; I33:[33]; I37:[37]; I35:[35]; I13:[13]; I18:[18]; A2:[12 20 21 23 34 36]; I38:[38]; I6:[6]; I17:[17]; I22:[22]; A3:[25 26 27 28 29 30]; A4:[31]; I42:[42];
j400105_9,2749.1750145193373,I1:[1]; I20:[20]; I22:[22]; I37:[37]; I29:[29]; I33:[33]; I6:[6]; I13:[13]; I28:[28]; I36:[36]; I2:[2]; I27:[27]; I34:[34]; I30:[30]; I17:[17]; I26:[26]; I12:[12]; I8:[8]; I3:[3]; A1:[5 9 10 11 14 15 16 18 19 21 23 24 25 31 32 35 38 39 40 41]; I4:[4]; I7:[7]; I42:[42];
j400105_10,2891.9660549433547,I1:[1]; I3:[3]; I10:[10]; I21:[21]; I6:[6]; A1:[2 4 5 7 8 9 41]; I12:[12]; I28:[28]; I27:[27]; I13:[13]; I17:[17]; I26:[26]; I24:[24]; I11:[11]; I18:[18]; A2:[14 16 20 23 25 36 39 40]; I19:[19]; I15:[15]; I30:[30]; I37:[37]; A3:[32 33 34 35 38]; I22:[22]; I31:[31]; I29:[29]; I42:[42];
j400205_1,3020.7469892208983,I1:[1]; I39:[39]; I14:[14]; I37:[37]; I40:[40]; I13:[13]; I16:[16]; I8:[8]; I15:[15]; I34:[34]; I33:[33]; I2:[2]; I27:[27]; I30:[30]; I25:[25]; I29:[29]; A1:[3 6 12 24 28 31 32 35 36 38 41]; I4:[4]; I9:[9]; I20:[20]; A2:[5 7 10 11 19 21 22 23 26]; I18:[18]; I17:[17]; I42:[42];
j400205_2,2910.8985621089832,I1:[1]; I4:[4]; I8:[8]; A1:[2 3 5 6 7 9 14]; I10:[10]; I26:[26]; I11:[11]; I23:[23]; I12:[12]; A2:[13 18 19 24 25]; I20:[20]; I21:[21]; I17:[17]; I32:[32]; I15:[15]; I16:[16]; I27:[27]; A3:[22 28 30 35]; I40:[40]; I31:[31]; I41:[41]; I36:[36]; I39:[39]; I37:[37]; A4:[29 33 34 38]; I42:[42];
j400205_3,2967.099373494214,I1:[1]; I3:[3]; I12:[12]; I16:[16]; I7:[7]; I5:[5]; A1:[2 4 6 9 13 15 23 26]; I8:[8]; I17:[17]; I10:[10]; I11:[11]; I21:[21]; I24:[24]; I14:[14]; I20:[20]; I22:[22]; A2:[18 19 28 29 36 40]; I41:[41]; I38:[38]; I25:[25]; I34:[34]; I27:[27]; A3:[30 32 33 35 37 39]; I31:[31]; I42:[42];
j400205_4,3183.900759495491,I1:[1]; A1:[2]; I25:[25]; I17:[17]; I7:[7]; I16:[16]; I6:[6]; I9:[9]; I13:[13]; I4:[4]; A2:[3 5 8 10 11 23 26 27 28]; I41:[41]; I15:[15]; I12:[12]; I14:[14]; I40:[40]; I39:[39]; I36:[36]; A3:[19 21 22 24 31 37 38]; I18:[18]; I30:[30]; A4:[20 34 35]; I33:[33]; I32:[32]; I29:[29]; I42:[42];
j400205_5,2888.748978222245,I1:[1]; I2:[2]; I11:[11]; I10:[10]; A1:[5 6 7 8 12 13 18]; I3:[3]; I4:[4]; I22:[22]; A2:[9 19]; I15:[15]; I21:[21]; I14:[14]; I17:[17]; A3:[16 24 25 26 27 41]; I20:[20]; I23:[23]; I29:[29]; I32:[32]; I28:[28]; I31:[31]; I36:[36]; A4:[30 34 37 39 40]; I33:[33]; I38:[38]; I35:[35]; I42:[42];
j400205_6,3083.2129507004274,I1:[1]; I4:[4]; I2:[2]; I5:[5]; A1:[6 7 9]; I3:[3]; I12:[12]; I8:[8]; A2:[10 11 13 14]; A3:[15]; I19:[19]; I21:[21]; A4:[16 17 18 22]; I24:[24]; I23:[23]; I31:[31]; I25:[25]; I29:[29]; A5:[20 26 28]; I27:[27]; I30:[30]; I33:[33]; A6:[32 35]; I34:[34]; I41:[41]; I38:[38]; I40:[40]; A7:[36 37 39]; I42:[42];
j400205_7,3176.104497054945,I1:[1]; I2:[2]; I3:[3]; A1:[4 5 8 9 11 13]; I7:[7]; I6:[6]; I15:[15]; I25:[25]; I10:[10]; I17:[17]; I20:[20]; I21:[21]; I22:[22]; A2:[12 14 16 18 27]; I19:[19]; I30:[30]; A3:[23 24 26 29 41]; I28:[28]; I36:[36]; I40:[40]; I38:[38]; I31:[31]; I32:[32]; A4:[34 35 37 39]; I33:[33]; I42:[42];
j400205_8,3094.2030865427732,I1:[1]; I7:[7]; A1:[2 3 14 19]; I10:[10]; I8:[8]; I5:[5]; I22:[22]; I6:[6]; I18:[18]; I17:[17]; I20:[20]; A2:[4 9 11 12 13 16 24 28 32]; I29:[29]; I41:[41]; I21:[21]; I23:[23]; I15:[15]; I35:[35]; A3:[25 26 27 30 31 37 40]; I36:[36]; I34:[34]; I33:[33]; I38:[38]; I39:[39]; I42:[42];
